PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
232,0.0,3.0,"Larsson, Mr. Bengt Edvin",male,-0.06162145765306706,0.0,0.0,347067,-0.534597066999443,,S
233,0.0,2.0,"Sjostedt, Mr. Ernst Adolf",male,2.267844647948922,0.0,0.0,237442,-0.34740811331028526,,S
235,0.0,2.0,"Leyson, Mr. Robert William Norman",male,-0.4498658085867319,0.0,0.0,C.A. 29566,-0.44549839471945085,,
236,0.0,3.0,"Harknett, Miss. Alice Phoebe 1963",female,-0.13927032783980003,0.0,0.0,W./C. 6609,-0.5419538381051303,,S
237,0.0,2.0,"Hold, Mr. Stephen",male,1.1031115951479276,1.0,0.0,26707,0.06130139256123799,,S
238,1.0,2.0,"Collyer, Miss. Marjorie ""Lottie""",female,-0.13927032783980003,0.0,2.0,C.A. 31921,0.06947558267866845,,S
239,0.0,2.0,"Pengelly, Mr. Frederick William",male,-0.8381101595203968,0.0,0.0,28665,-0.44549839471945085,,S
240,0.0,2.0,"Hunt, Mr. George Henry",male,0.24897402309386482,0.0,0.0,SCO/W 1585,-0.3874616448856945,,
241,0.0,3.0,"Zabour, Miss. Thamine",female,-0.13927032783980003,1.0,0.0,2665,-0.3162088644700766,,C
242,1.0,3.0,"Murphy, Miss. Katherine ""Kate""",female,-0.13927032783980003,1.0,0.0,367230,-0.28201459237084153,,Q
244,0.0,3.0,"Maenpaa, Mr. Matti Alexanteri",male,-0.6051635489601979,0.0,0.0,STON/O 2. 3101275,-0.555849961304762,,S
245,0.0,3.0,"Attalah, Mr. Sleiman",male,0.016027412533665904,0.0,0.0,2694,-0.5525802852577899,,C
246,0.0,1.0,"Minahan, Dr. William Edward 4202",male,1.1031115951479276,2.0,0.0,19928,,C78,Q
247,0.0,3.0,"Lindahl, Miss. Agda Thorilda Viktoria",female,-0.3722169383999989,0.0,0.0,347071,,,
249,1.0,1.0,"Beckwith, Mr. Richard Leonard",male,0.5595695038407967,1.0,1.0,11751,,D35,S
250,0.0,2.0,"Carter, Rev. Ernest Courtenay",male,1.8796002970152572,0.0,0.0,244252,0.06130139256123799,,S
251,0.0,3.0,"Reed, Mr. James George",male,0.049738742778887096,0.0,0.0,362316,,,S
252,0.0,3.0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",male,-0.06162145765306706,1.0,1.0,347054,,G6,
253,0.0,3.0,"Stead, Miss William Thomas",male,2.5007912585091208,0.0,0.0,113514,0.07928461081958503,C87,S
254,0.0,3.0,"Lobb, Mr. William Arthur",male,0.016027412533665904,0.0,0.0,A/5. 3336,-0.26239653608900837,,S
255,0.0,3.0,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,0.8701649845877285,0.0,2.0,370129,-0.1279311086572773,,S
256,1.0,3.0,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,-0.06162145765306706,0.0,2.0,2650,,,C
257,1.0,1.0,"Thorne, Mrs. Gertrude Maybelle 3752",female,-0.13927032783980003,0.0,0.0,PC 17585,,,C
258,1.0,3.0,"Cherry, Miss. Gladys",female,0.016027412533665904,0.0,0.0,110152,-0.4568065693279041,B77,
259,0.0,1.0,"Ward, Miss. Anna 3207",female,0.40427176346733074,0.0,0.0,PC 17755,1.1823915671668261,,
260,1.0,2.0,"Parrish, Mrs. (Lutie Davis)",female,1.5690048162683252,0.0,1.0,230433,,,S
261,0.0,3.0,"Smith, Mr. Thomas",male,0.049738742778887096,0.0,0.0,384461,-0.5354144860111859,,
262,1.0,3.0,"Asplund, Master. Edvin Rojj Felix",male,-2.0804920825081243,4.0,2.0,347077,-0.4568065693279041,,
263,0.0,1.0,"Taussig, Mr. Emil 7239",male,0.049738742778887096,0.0,1.0,110413,1.8154825917618158,E67,S
264,0.0,3.0,"Harrison, Mr. William",male,0.7925161144009956,0.0,0.0,112059,,B94,
265,0.0,3.0,"Henry, Miss. Delia",female,-0.13927032783980003,0.0,0.0,382649,-0.5354144860111859,,Q
266,0.0,2.0,"Reeves, Mr. David",male,0.48192063365406373,0.0,0.0,C.A. 17248,,,
267,0.0,3.0,"Panula, Mr. Ernesti Arvid",male,-1.0710567700805957,0.0,1.0,3101295,0.508838301490556,,S
268,1.0,3.0,"Persson, Mr. Ernst Ulrik",male,-0.3722169383999989,0.0,0.0,347083,-0.4568065693279041,,S
269,1.0,1.0,"Graham, Mrs. William Thompson (Edith Junkins)",female,2.190195777762189,0.0,1.0,PC 17582,4.228912223933161,C125,S
270,1.0,1.0,"Bissette, Miss. Amelia",female,0.40427176346733074,0.0,0.0,PC 17760,3.6459551421663954,C99,S
271,0.0,1.0,"Cairns, Mr. Alexander",male,0.049738742778887096,0.0,0.0,113798,0.22478519490984727,,
272,0.0,3.0,"Tornquist, Mr. William Henry",male,-0.3722169383999989,0.0,0.0,LINE,-0.7888143796515303,,S
273,1.0,2.0,"Mellinger, Mrs. (Elizabeth Anne Maidment)",male,0.8701649845877285,0.0,0.0,250644,-0.1512275504919541,,S
274,0.0,1.0,"Natsch, Mr. Charles H",male,0.5595695038407967,0.0,1.0,PC 17596,0.18227940629920886,C118,C
275,1.0,3.0,"Healy, Miss. Hanora ""Nora""",female,-0.13927032783980003,0.0,0.0,370375,,,Q
276,1.0,3.0,"Andrews, Miss. Kornelia Theodosia",female,2.5784401286958536,0.0,0.0,13502,,D7,
277,0.0,3.0,"Lindblom, Miss. Augusta Charlotta",female,-0.13927032783980003,0.0,0.0,347073,-0.5354144860111859,,S
278,0.0,2.0,"Parkes, Mr. Francis ""Frank""",male,0.049738742778887096,0.0,0.0,239853,-0.7888143796515303,,S
279,0.0,3.0,"Rice, Master. Eric",male,-1.7698966017611923,4.0,1.0,382652,0.1634787690291188,,Q
280,0.0,3.0,"Abbott, Mrs. Stanton (Rosa Hunt)",male,0.40427176346733074,1.0,1.0,C.A. 2673,-0.1267049801396627,,S
281,0.0,3.0,"Duane, Mr. Frank",male,2.7337378690693197,0.0,0.0,336439,-0.5354144860111859,,Q
282,0.0,3.0,"Olsson, Mr. Nils Johan Goransson",male,-0.13927032783980003,0.0,0.0,347464,-0.532007483570241,,S
283,0.0,3.0,"de Pelsmaeker, Mr. Alfons",male,-1.0710567700805957,0.0,0.0,345778,-0.4568065693279041,,S
284,1.0,3.0,"Dorking, Mr. Edward Arthur",male,-0.8381101595203968,0.0,0.0,A/5. 10482,-0.5256054578702694,,S
285,0.0,1.0,"Smith, Mr. Richard William",male,0.049738742778887096,0.0,0.0,113056,,A19,
286,0.0,3.0,"Stankovic, Mr. Ivan",male,0.24897402309386482,0.0,0.0,349239,-0.5055786920825648,,C
287,1.0,3.0,"de Mulder, Mr. Theodore",male,0.016027412533665904,0.0,0.0,345774,-0.47819515518917266,,
288,0.0,3.0,"Naidenoff, Mr. Penko",male,-0.6051635489601979,0.0,0.0,349206,-0.5306472983347005,,S
289,0.0,2.0,"Hosono, Mr. Masabumi",male,0.9478138547744616,0.0,0.0,237798,,,
290,1.0,3.0,"Connolly, Miss. Kate",female,-0.13927032783980003,0.0,0.0,370373,,,Q
291,1.0,3.0,"Barber, Miss. Ellen ""Nellie""",female,-0.13927032783980003,0.0,0.0,19877,-0.4568065693279041,,S
292,1.0,3.0,"Bishop, Mrs. Dickinson H (Helen Walton)",male,-0.8381101595203968,0.0,0.0,11967,-0.4568065693279041,B49,C
293,0.0,3.0,"Levy, Mr. Rene Jacques",male,0.48192063365406373,0.0,0.0,SC/Paris 2163,-0.3678435886038614,D,C
294,0.0,3.0,"Haas, Miss. Aloisia",female,-0.4498658085867319,0.0,0.0,349236,,,S
295,0.0,3.0,"Mineff, Mr. Ivan",male,-0.4498658085867319,0.0,0.0,349233,-0.5306472983347005,,S
296,0.0,1.0,"Lewy, Mr. Ervin G",male,0.049738742778887096,0.0,0.0,PC 17612,0.11756597797753539,,C
297,0.0,3.0,"Hanna, Mr. Mansour 4293",male,-0.4886902436800984,0.0,0.0,2693,-0.5524429588638171,,C
298,0.0,3.0,"Allison, Miss. Helen Loraine",female,-2.158140952694857,1.0,0.0,113781,-0.4568065693279041,C22 C26,S
299,1.0,1.0,"Saalfeld, Mr. Adolphe",male,0.049738742778887096,0.0,0.0,19988,0.20843681467498634,C106,S
300,1.0,1.0,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,1.5690048162683252,0.0,1.0,PC 17558,1.1823915671668261,B58 B60,C
301,1.0,3.0,"Kelly, Miss. Anna Katherine ""Annie Kate"" 4358",female,-0.13927032783980003,0.0,0.0,9234,-0.5354144860111859,,Q
302,1.0,3.0,"McCoy, Mr. Bernard",male,,0.0,0.0,367226,,,Q
303,0.0,3.0,"Johnson, Ms. William Cahoone Jr",male,-0.8381101595203968,0.0,0.0,LINE,-0.7888143796515303,,S
304,1.0,2.0,"Keane, Miss. Nora A",female,-0.13927032783980003,0.0,0.0,226593,-0.3850093878504654,E101,Q
305,0.0,3.0,"Williams, Mr. Howard Hugh ""Harry"" 4451",male,0.049738742778887096,0.0,0.0,A/5 2466,-0.5256054578702694,,S
307,1.0,1.0,"Fleming, Miss. Margaret",female,-0.13927032783980003,0.0,0.0,17421,2.8367103205407798,,C
308,1.0,3.0,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,-0.9934078998938627,1.0,0.0,PC 17758,,C65,C
309,0.0,2.0,"Abelson, Mr. Samuel",male,0.016027412533665904,0.0,0.0,P/PP 3381,,,C
310,1.0,3.0,"Francatelli, Miss. Laura Mabel",male,0.016027412533665904,0.0,0.0,PC 17485,,E36,C
311,1.0,1.0,"Hays, Miss. Margaret Bechstein",female,-0.4498658085867319,0.0,0.0,11767,1.9301926365177409,C54,C
312,1.0,1.0,"Ryerson, Miss. Emily Borie",female,-0.9157590297071297,0.0,0.0,PC 17608,1.1823915671668261,B57 B59 B63 B66,C
313,0.0,2.0,"Lahtinen, Mrs. William (Anna Sylfven)",male,-0.294568068213266,1.0,1.0,250651,,,
314,0.0,3.0,"Hendekovic, Mr. Ignjac",male,-0.13927032783980003,0.0,0.0,349243,-0.5306472983347005,,S
315,0.0,2.0,"Hart, Mr. Benjamin",male,1.0254627249611945,1.0,0.0,F.C.C. 13529,0.06947558267866845,,
316,1.0,3.0,"Nilsson, Miss. Helmina Josefina",male,-0.294568068213266,0.0,0.0,347470,-0.532007483570241,,S
317,1.0,2.0,"Kantor, Mrs. Sinai (Miriam Sternin)",female,-0.13927032783980003,1.0,0.0,244367,0.06130139256123799,,
318,0.0,2.0,"Moraweck, Dr. Ernest",male,1.8796002970152572,0.0,0.0,29011,-0.3310597330754243,,
319,1.0,3.0,"Wick, Miss. Mary Natalie",female,0.09367628272039887,0.0,2.0,36928,-0.4568065693279041,C7,S
320,1.0,3.0,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,0.7925161144009956,1.0,1.0,16966,-0.4568065693279041,E34,C
321,0.0,3.0,"Dennis, Mr. Samuel 1019",male,-0.6051635489601979,0.0,0.0,A/5 21172,-0.5517628662460469,,S
322,0.0,3.0,"Danoff, Mr. Yoto",male,-0.216919198026533,0.0,0.0,349219,-0.5306472983347005,,S
323,1.0,2.0,"Slayter, Miss. Hilda Mary",male,0.016027412533665904,0.0,0.0,234818,-0.3850093878504654,,
324,1.0,2.0,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",male,-0.6051635489601979,1.0,1.0,248738,,,
325,0.0,3.0,"Sage, Mr. George John Jr",male,0.049738742778887096,8.0,2.0,CA. 2343,-0.4568065693279041,,S
326,1.0,3.0,"Young, Miss. Marie Grice 6001",female,0.48192063365406373,0.0,0.0,PC 17760,-0.4568065693279041,C32,C
327,0.0,3.0,"Nysveen, Mr. Johan Hansen",male,2.423142388322388,0.0,0.0,345364,,,S
328,1.0,3.0,"Ball, Mrs. (Ada E Hall)",female,0.48192063365406373,0.0,0.0,28551,-0.36375649354514616,D,S
329,1.0,3.0,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,0.09367628272039887,1.0,1.0,363291,-0.11771337101048923,,S
330,1.0,1.0,"Hippach, Miss. Jean Gertrude",male,-1.0710567700805957,0.0,1.0,111361,1.1069176349745673,B18,C
331,1.0,3.0,"McCoy, Miss. Agnes 4764",male,,0.0,0.0,367226,-0.028614698730497122,,Q
332,0.0,1.0,"Partner, Mr. Austen",male,1.2195849004280268,0.0,0.0,113043,0.14304329373554264,C124,S
333,1.0,1.0,"Graham, Mr. George Edward",male,0.6372183740275297,0.0,0.0,PC 17582,1.1823915671668261,C91,S
335,1.0,1.0,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",male,,1.0,0.0,PC 17611,3.5811076571267964,,S
336,0.0,3.0,"Denkoff, Miss Mitto",male,0.049738742778887096,0.0,0.0,349225,-0.5306472983347005,,S
337,0.0,1.0,"Pears, Mr. Thomas Clinton",male,-0.06162145765306706,0.0,0.0,113776,1.3887898676319452,C2,
338,1.0,1.0,"Burns, Miss. Elizabeth Margaret",female,0.8701649845877285,0.0,0.0,16966,3.60889990352606,E40,
339,1.0,3.0,"Dahl, Mr. Karl Edwart",male,1.1807604653346604,0.0,0.0,7598,-0.5256054578702694,,
340,0.0,3.0,"Blackwell, Mr. Stephen Weart",male,1.1807604653346604,0.0,0.0,113784,,T,S
341,1.0,2.0,"Navratil, Master. Edmond Roger",male,-2.158140952694857,1.0,1.0,230080,,F2,
342,1.0,1.0,"Fortune, Miss. Alice Elizabeth",female,-0.13927032783980003,3.0,2.0,19950,1.1823915671668261,C23 C25 C27,S
343,0.0,3.0,"Collander, Mr. Erik Gustaf 9609",male,-0.13927032783980003,0.0,0.0,248740,-0.36375649354514616,,S
344,0.0,2.0,"Sedgwick, Mr. Charles Frederick Waddington",male,-0.3722169383999989,0.0,0.0,244361,-0.36375649354514616,,S
345,0.0,2.0,"Fox, Mr. Stanley Hubert",male,0.48192063365406373,0.0,0.0,229236,,,S
347,1.0,2.0,"Smith, Miss. Marion Elsie",male,0.7925161144009956,0.0,0.0,31418,-0.36375649354514616,,
348,1.0,3.0,"Davison, Mrs. Thomas Henry (Mary E Finck)",male,,1.0,0.0,386525,-0.26239653608900837,,S
349,1.0,3.0,"Coutts, Master. William Loch ""William""",male,-2.0804920825081243,1.0,1.0,C.A. 37671,-0.4568065693279041,,
350,0.0,3.0,"Dimic, Mr. Jovan",male,,0.0,0.0,315088,,,S
351,0.0,3.0,"Odahl, Mr. Nils Martin",male,-0.5275146787734649,0.0,0.0,7267,-0.48718676431834623,,S
352,0.0,1.0,"Williams-Lambert, Mr. Fletcher Fellows",male,,0.0,0.0,113510,0.35557223678873473,C128,S
353,0.0,3.0,"Elias, Mr. Tannous",male,,0.0,0.0,2695,,,
354,0.0,3.0,"Arnold-Franchi, Mr. Josef",male,-0.3722169383999989,0.0,0.0,349237,-0.20681204329048122,,
355,0.0,3.0,"Yousif, Mr. Wazli",male,0.049738742778887096,0.0,0.0,2647,-0.5525802852577899,,C
356,0.0,3.0,"Vanden Steen, Mr. Leo Peter",male,-0.13927032783980003,0.0,0.0,345783,-0.47819515518917266,,S
357,1.0,1.0,"Bowerman, Miss. Elsie Edith",female,-0.6051635489601979,0.0,1.0,113505,1.009507446183172,E33,S
358,1.0,2.0,"Funk, Miss. Annie Clemmer",female,-0.13927032783980003,0.0,0.0,237671,,,S
359,1.0,3.0,"McGovern, Miss. Mary",male,,0.0,0.0,330931,-0.5311900645584978,,
360,1.0,3.0,"Mockler, Miss. Helen Mary ""Ellie""",female,-0.13927032783980003,0.0,0.0,330980,-0.5311900645584978,,Q
361,0.0,3.0,"Skoog, Mr. Wilhelm",male,0.7925161144009956,1.0,0.0,347088,0.12342523745370948,,S
362,0.0,2.0,"del Carlo, Mr. Sebastiano 4349 9549",male,-0.06162145765306706,0.0,0.0,SC/PARIS 2167,,,
363,0.0,3.0,"Barbara, Mrs. (Catherine David)",female,1.1807604653346604,0.0,0.0,2691,-0.3162088644700766,,C
364,0.0,3.0,"Asim, Mr. Adola",male,0.40427176346733074,0.0,0.0,SOTON/O.Q. 3101310,-0.5583022183399912,,
365,0.0,3.0,"O'Brien, Mr. Thomas",male,0.049738742778887096,1.0,0.0,370365,-0.28201459237084153,,
366,1.0,3.0,"Adahl, Mr. Mauritz Nils Martin",male,0.016027412533665904,0.0,0.0,C 7076,,,S
367,0.0,1.0,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",male,2.345493518135655,0.0,0.0,110813,,D37,C
368,1.0,3.0,"Moussa, Mrs. (Mantoura Boulos)",female,-0.13927032783980003,0.0,0.0,2626,-0.5524429588638171,,C
369,1.0,3.0,"Jermyn, Miss. Annie",female,-0.13927032783980003,0.0,0.0,14313,-0.4568065693279041,,Q
370,1.0,1.0,"Aubart, Mme. Leontine Pauline",female,-0.4498658085867319,0.0,0.0,PC 17477,1.4770711209001943,B35,
371,1.0,1.0,"Harder, Mr. George Achilles",male,-0.3722169383999989,1.0,0.0,11765,1.023949605282648,E50,C
372,0.0,3.0,"Wiklund, Mr. Jakob Alfred",male,-0.9157590297071297,1.0,0.0,3101267,-0.5764227629923111,,S
373,0.0,3.0,"Beavan, Mr. William Thomas",male,-0.8381101595203968,0.0,0.0,323951,,,
374,0.0,3.0,"Ringhini, Mr. Sante",male,-0.6051635489601979,0.0,0.0,PC 17760,-0.4568065693279041,,C
375,0.0,3.0,"Palsson, Miss. Stina Viola",female,-2.0804920825081243,3.0,1.0,349909,,,S
376,1.0,1.0,"Meyer, Mrs. Edgar Joseph (Leila Saks)",male,,0.0,0.0,PC 17604,1.8979045855538905,,
377,1.0,3.0,"Landergren, Miss. Aurora Adelia",female,-0.6051635489601979,0.0,0.0,C 7077,-0.5517628662460469,,S
378,0.0,1.0,"Widener, Mr. Harry Elkins",male,-0.216919198026533,0.0,2.0,113503,6.126550459694642,C82,C
379,1.0,3.0,"Betros, Mr. Tannous",male,-0.7604612893336637,0.0,0.0,2648,,,C
380,0.0,3.0,"Gustafsson, Mr. Karl Gideon",male,-0.8381101595203968,0.0,0.0,347069,-0.534597066999443,,S
381,1.0,1.0,"Bidois, Miss. Rosalie 5102",male,0.9478138547744616,0.0,0.0,PC 17757,6.650516046221936,,
382,1.0,3.0,"Nakid, Miss. Maria (""Mary"")",male,-2.23578982288159,0.0,2.0,2653,-0.2741117853653098,,C
383,0.0,3.0,"Tikkanen, Mr. Juho",male,0.049738742778887096,0.0,0.0,STON/O 2. 3101293,-0.5296925529289845,,S
384,1.0,3.0,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",female,0.40427176346733074,1.0,0.0,113789,,,S
385,0.0,3.0,"Plotcharsky, Mr. Vasil",male,,0.0,0.0,349227,-0.5306472983347005,,
386,0.0,2.0,"Davies, Mr. Charles Henry",male,-0.9157590297071297,0.0,0.0,S.O.C. 14879,-0.22070816649011304,,
387,0.0,3.0,"Goodwin, Master. Sidney Leonard",male,-2.23578982288159,5.0,2.0,CA 2144,,,S
388,1.0,2.0,"Buss, Miss. Kate",female,0.48192063365406373,0.0,0.0,27849,-0.36375649354514616,,S
389,0.0,3.0,"Sadlier, Mr. Matthew",male,0.049738742778887096,0.0,0.0,367655,-0.5360945786289562,,Q
390,1.0,3.0,"Lehmann, Miss. Bertha",female,-0.9934078998938627,0.0,0.0,SC 1748,-0.39645325401486803,,C
391,1.0,1.0,"Carter, Mr. William Ernest",male,0.48192063365406373,1.0,2.0,113760,3.1347968767150927,B96 B98,S
392,1.0,3.0,"Jansson, Mr. Carl Olof",male,-0.6828124191469308,0.0,0.0,350034,-0.4568065693279041,,
393,0.0,3.0,"Gustafsson, Mr. Johan Birger",male,-0.13927032783980003,2.0,0.0,3101277,,,
394,1.0,1.0,"Newell, Miss. Marjorie",female,-0.5275146787734649,1.0,0.0,35273,2.9149111625562134,D36,C
395,1.0,3.0,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,-0.4498658085867319,0.0,2.0,PP 9549,-0.24277847980717532,G6,S
396,0.0,3.0,"Johansson, Mr. Erik",male,-0.6051635489601979,0.0,0.0,350052,-0.5339169743816727,,S
397,0.0,3.0,"Olsson, Miss. Elina",male,0.09367628272039887,0.0,0.0,350407,-0.532007483570241,,S
398,0.0,2.0,"McKane, Mr. Peter David",male,1.2584093355213934,0.0,0.0,28403,0.06130139256123799,,S
399,0.0,2.0,"Pain, Dr. Alfred",male,-0.5275146787734649,0.0,0.0,244278,-0.22070816649011304,,S
400,1.0,3.0,"Trout, Mrs. William H (Jessie L)",female,-0.13927032783980003,0.0,0.0,240929,-0.3752003597095488,,S
401,1.0,3.0,"Niskanen, Mr. Juha",male,0.7148672442142626,0.0,0.0,STON/O 2. 3101289,-0.5296925529289845,,S
402,0.0,3.0,"Adams, Mr. John",male,-0.294568068213266,0.0,0.0,341826,-0.5256054578702694,,S
403,0.0,3.0,"Jussila, Miss. Mari Aina",female,-0.6828124191469308,0.0,0.0,4137,-0.4675687080365131,,S
404,0.0,3.0,"Hakkarainen, Mr. Pekka Pietari",male,-0.13927032783980003,1.0,0.0,STON/O2. 3101279,-0.2705707262064389,,S
405,0.0,3.0,"Oreskovic, Miss. Marija",male,-0.7604612893336637,0.0,0.0,315096,,,S
406,0.0,2.0,"Gale, Mr. Shadrach",male,0.3266228932805978,1.0,0.0,28664,-0.10218240978737131,,
408,1.0,3.0,"Richards, Master. William Rowe",male,-2.0804920825081243,1.0,1.0,29106,-0.1757501208442455,,S
409,0.0,3.0,"Birkeland, Mr. Hans Martin Monsen 1668",male,0.049738742778887096,0.0,0.0,312992,-0.534597066999443,,S
410,0.0,3.0,"Lefebre, Miss. Ida",female,-0.13927032783980003,0.0,0.0,4133,0.0438642102027353,,S
411,0.0,3.0,"Sdycoff, Mr. Todor",male,0.049738742778887096,0.0,0.0,349222,-0.4568065693279041,,S
412,0.0,3.0,"Hart, Mr. Henry",male,0.049738742778887096,0.0,0.0,394140,-0.5645701873220369,,
413,1.0,1.0,"Minahan, Miss. Daisy E",male,,1.0,0.0,19928,2.153894062623437,C78,Q
414,0.0,2.0,"Cunningham, Mr. Alfred Fleming",male,,0.0,0.0,239853,-0.7888143796515303,,S
415,0.0,3.0,"Sundman, Mr. Johan Julian",male,,0.0,0.0,STON/O 2. 3101269,-0.5296925529289845,,
416,0.0,3.0,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,-0.13927032783980003,0.0,0.0,343095,-0.5256054578702694,,S
417,1.0,2.0,"Drew, Mrs. James Vivian (Lulu Thorne Christian) 5333",female,0.3266228932805978,0.0,0.0,28220,,,S
419,0.0,2.0,"Matthews, Mr. William John",male,0.016027412533665904,0.0,0.0,28228,-0.36375649354514616,,S
420,1.0,3.0,"Van Impe, Miss. Catharina 3955 4213",female,-1.5369499912009934,0.0,0.0,345773,0.0008123856922525029,,S
421,0.0,3.0,"Gheorgheff, Mr. Stanio",male,0.049738742778887096,0.0,0.0,349254,,,C
422,0.0,3.0,"Charters, Mr. David",male,-0.6828124191469308,0.0,0.0,A/5. 13032,-0.5359605219110303,,Q
423,0.0,3.0,"Zimmerman, Mr. Leo",male,-0.06162145765306706,0.0,0.0,315082,,,S
424,0.0,3.0,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,-0.13927032783980003,1.0,0.0,347080,-0.31798102888753554,,S
425,0.0,3.0,"Rosblom, Ms. Viktor Richard",male,-0.9157590297071297,1.0,1.0,370129,-0.1279311086572773,,S
426,0.0,3.0,"Wiseman, Mr. Phillippe",male,,0.0,0.0,A/4. 34244,-0.5517628662460469,,
427,1.0,2.0,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,-0.13927032783980003,1.0,0.0,2003,0.06130139256123799,,S
429,0.0,3.0,"Flynn, Mr. James",male,0.049738742778887096,0.0,0.0,364851,,,Q
430,1.0,3.0,"Pickard, Mr. Berk (Berk Trembisky)",male,0.17132515290713185,0.0,0.0,SOTON/O.Q. 392078,,E10,S
431,1.0,1.0,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,-0.13927032783980003,0.0,0.0,110564,,C52,S
432,1.0,3.0,"Thorneycroft, Mrs. Percival (Florence Kate White) 2682",female,-0.13927032783980003,1.0,0.0,376564,-0.26239653608900837,,S
433,0.0,2.0,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",male,0.9478138547744616,1.0,0.0,SC/AH 3085,0.06130139256123799,,
434,0.0,3.0,"Kallio, Mr. Nikolai Erland",male,-0.9934078998938627,0.0,0.0,STON/O 2. 3101274,-0.555849961304762,,S
435,0.0,3.0,"Silvey, Mr. William Baird",male,1.5690048162683252,1.0,0.0,13507,,E44,S
436,1.0,3.0,"Carter, Miss. Lucile Polk",female,-1.2263545104540616,1.0,2.0,113760,,B96 B98,S
437,0.0,3.0,"Ford, Mr.. Doolina Margaret ""Daisy""",female,-0.6828124191469308,0.0,0.0,W./C. 6608,0.33513676149515853,,S
438,1.0,2.0,"Richards, Mrs. Sidney (Emily Hocking)",female,-0.4498658085867319,2.0,3.0,29106,-0.1757501208442455,,
439,0.0,1.0,"Fortune, Mr. Mark",male,2.6560889988825864,1.0,4.0,19950,,C23 C25 C27,S
440,1.0,3.0,"Kvillner, Mr. Johan Henrik Johannesson",male,0.09367628272039887,0.0,0.0,C.A. 18723,,,S
441,1.0,2.0,"Hart, Mrs. Benjamin (Esther Ada Bloomfield) 6659",female,1.1807604653346604,1.0,1.0,F.C.C. 13529,,,S
442,0.0,3.0,"Hampe, Mr. Leon",male,-0.7604612893336637,0.0,0.0,345769,-0.47819515518917266,,S
443,0.0,3.0,"Petterson, Mr. Johan Emil 8859 1539",male,-0.3722169383999989,0.0,0.0,347076,,,S
444,1.0,2.0,"Reynaldo, Ms. Encarnacion",female,-0.13927032783980003,0.0,0.0,230434,,,
445,0.0,3.0,"Johannesen-Bratthammer, Mr. Bernt 9251",male,0.049738742778887096,0.0,0.0,65306,-0.5235619103409117,,S
446,0.0,3.0,"Dodge, Master. Washington",male,-2.002843212321391,0.0,2.0,33638,,A34,S
447,1.0,2.0,"Mellinger, Miss. Madeleine Violet",female,-0.13927032783980003,0.0,0.0,250644,-0.1512275504919541,,S
448,1.0,1.0,"Seward, Mr. Frederic Kimber 1198",male,0.049738742778887096,0.0,0.0,113794,0.07928461081958503,,
449,1.0,3.0,"Baclini, Miss. Marie Catherine",female,-1.9251943421346582,2.0,1.0,2666,-0.1591303574974859,,C
450,0.0,3.0,"Peuchen, Major. Arthur Godfrey",male,1.724302556641791,0.0,0.0,113786,,C104,
451,0.0,2.0,"West, Mr. Edwy Arthur",male,0.48192063365406373,1.0,0.0,C.A. 34651,0.11852072338325124,,S
452,0.0,3.0,"Hagland, Mr. Ingvald Olai Olsen",male,,1.0,0.0,65303,-0.1359679723807349,,S
453,0.0,1.0,"Foreman, Mr. Benjamin Laventall",male,0.016027412533665904,0.0,0.0,113051,0.11852072338325124,C111,C
454,1.0,3.0,"Goldenberg, Mr. Samuel L",male,1.4913559460815924,1.0,0.0,17453,-0.4568065693279041,C92,C
455,0.0,3.0,"Peduzzi, Mr. Joseph",male,,0.0,0.0,A/5 2817,-0.5256054578702694,,S
456,0.0,3.0,"Jalsevac, Mr. Ivan",male,-0.06162145765306706,0.0,0.0,349240,-0.5306472983347005,,C
457,0.0,3.0,"Millet, Mr. Francis Davis",male,2.7337378690693197,0.0,0.0,13509,,E38,S
458,1.0,1.0,"Kenyon, Mrs. Frederick R (Marion)",male,,1.0,0.0,17464,,D21,S
459,1.0,2.0,"Toomey, Miss. Ellen 8877",female,1.5690048162683252,0.0,0.0,F.C.C. 13531,-0.44549839471945085,,S
460,0.0,3.0,"O'Connor, Mr. Maurice",male,,0.0,0.0,371060,-0.5354144860111859,,Q
